,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
796,1938,148,96,9,2,45,156,8.0,10.0,50,27,12,11,86,48,38,93,1.86,72.0,1.0,1,0,0,1,0,6,-6,0,0,0
797,1938,70,201,2,4,67,73,0.0,0.0,0,0,0,0,0,0,0,0,0,10.0,11.0,46,16,13,17,74,69,5,61,1.33,2
798,1938,51,199,2,1,45,54,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
799,1938,51,199,1,0,45,54,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
800,1938,10,199,5,0,45,9,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
801,1938,51,199,4,1,45,54,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
802,1938,202,89,1,6,45,29,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
803,1938,202,213,2,1,45,230,0.0,0.0,0,0,0,0,0,0,0,0,0,67.0,1.0,3,0,1,2,0,4,-4,1,0.33,0
804,1938,202,213,3,0,45,158,0.0,0.0,0,0,0,0,0,0,0,0,0,67.0,1.0,3,0,1,2,0,4,-4,1,0.33,0
805,1938,66,115,0,2,45,69,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
806,1938,202,213,0,1,45,158,0.0,0.0,0,0,0,0,0,0,0,0,0,67.0,1.0,3,0,1,2,0,4,-4,1,0.33,2
807,1938,204,55,2,6,45,219,10.0,11.0,46,16,13,17,74,69,5,61,1.33,0.0,0.0,0,0,0,0,0,0,0,0,0,2
808,1938,24,61,1,1,45,46,68.0,3.0,6,0,1,5,1,20,-19,1,0.17,40.0,3.0,10,4,1,5,10,11,-1,13,1.3,1
809,1938,43,163,2,4,45,46,28.0,5.0,18,7,2,9,26,27,-1,23,1.28,37.0,4.0,15,4,3,8,19,31,-12,15,1,2
810,1938,43,61,1,2,45,46,28.0,5.0,18,7,2,9,26,27,-1,23,1.28,40.0,3.0,10,4,1,5,10,11,-1,13,1.3,2
811,1938,24,227,3,1,45,46,68.0,3.0,6,0,1,5,1,20,-19,1,0.17,0.0,0.0,0,0,0,0,0,0,0,0,0,0
812,1938,60,163,1,9,45,46,40.0,3.0,10,4,1,5,10,11,-1,13,1.3,37.0,4.0,15,4,3,8,19,31,-12,15,1,2
813,1938,43,227,2,0,45,46,28.0,5.0,18,7,2,9,26,27,-1,23,1.28,0.0,0.0,0,0,0,0,0,0,0,0,0,0
814,1938,43,24,1,2,45,46,28.0,5.0,18,7,2,9,26,27,-1,23,1.28,68.0,3.0,6,0,1,5,1,20,-19,1,0.17,2
815,1938,66,71,1,3,45,69,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
816,1938,167,227,2,1,45,46,37.0,4.0,15,4,3,8,19,31,-12,15,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0
817,1938,196,83,0,4,45,212,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
818,1938,196,83,2,4,45,212,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
819,1938,60,227,5,2,45,46,40.0,3.0,10,4,1,5,10,11,-1,13,1.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0
820,1938,24,61,2,1,45,46,68.0,3.0,6,0,1,5,1,20,-19,1,0.17,40.0,3.0,10,4,1,5,10,11,-1,13,1.3,0
821,1938,54,115,1,2,45,122,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
822,1938,236,55,1,3,45,254,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
823,1938,55,71,1,2,67,73,25.0,4.0,16,8,2,6,27,24,3,26,1.63,0.0,0.0,0,0,0,0,0,0,0,0,0,2
824,1938,11,95,5,3,45,10,46.0,4.0,13,2,3,8,11,26,-15,9,0.69,0.0,0.0,0,0,0,0,0,0,0,0,0,0
825,1938,122,67,1,3,12,69,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
826,1938,122,115,1,1,12,69,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
827,1938,159,201,2,1,45,169,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,10.0,11.0,46,16,13,17,74,69,5,61,1.33,0
828,1938,66,115,1,1,12,69,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
829,1938,236,169,1,1,45,254,0.0,0.0,0,0,0,0,0,0,0,0,0,24.0,7.0,21,8,5,8,30,32,-2,29,1.38,1
830,1938,11,95,4,4,45,10,46.0,4.0,13,2,3,8,11,26,-15,9,0.69,0.0,0.0,0,0,0,0,0,0,0,0,0,1
831,1938,11,95,1,4,45,10,46.0,4.0,13,2,3,8,11,26,-15,9,0.69,0.0,0.0,0,0,0,0,0,0,0,0,0,2
832,1938,70,121,3,1,45,73,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
833,1938,77,165,4,1,45,82,2.0,18.0,106,66,20,20,224,121,103,218,2.06,15.0,7.0,31,15,5,11,44,40,4,50,1.61,0
834,1938,205,99,0,4,45,259,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,0.0,0.0,0,0,0,0,0,0,0,0,0,2
835,1938,159,56,1,1,67,169,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,25.0,4.0,16,8,2,6,27,24,3,26,1.63,1
836,1938,11,95,5,4,45,10,46.0,4.0,13,2,3,8,11,26,-15,9,0.69,0.0,0.0,0,0,0,0,0,0,0,0,0,0
837,1938,169,115,1,2,45,122,15.0,7.0,31,15,5,11,44,40,4,50,1.61,0.0,0.0,0,0,0,0,0,0,0,0,0,2
838,1938,169,236,4,4,45,180,15.0,7.0,31,15,5,11,44,40,4,50,1.61,0.0,0.0,0,0,0,0,0,0,0,0,0,1
839,1938,77,169,4,1,45,186,2.0,18.0,106,66,20,20,224,121,103,218,2.06,24.0,7.0,21,8,5,8,30,32,-2,29,1.38,0
840,1938,11,95,3,1,45,10,46.0,4.0,13,2,3,8,11,26,-15,9,0.69,0.0,0.0,0,0,0,0,0,0,0,0,0,0
841,1938,159,201,3,2,67,219,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,10.0,11.0,46,16,13,17,74,69,5,61,1.33,0
842,1938,157,177,0,2,14,166,39.0,3.0,13,3,5,5,13,23,-10,14,1.08,30.0,8.0,23,4,7,12,25,41,-16,19,0.83,2
843,1938,108,220,1,3,45,115,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
844,1938,225,8,2,3,45,241,9.0,12.0,51,20,12,19,80,71,9,72,1.41,4.0,16.0,77,42,14,21,131,84,47,140,1.82,2
845,1938,232,64,4,2,14,249,53.0,1.0,5,1,3,1,4,4,0,6,1.2,6.0,14.0,62,26,20,16,79,56,23,98,1.58,0
846,1938,55,146,2,2,45,59,25.0,4.0,16,8,2,6,27,24,3,26,1.63,8.0,10.0,50,27,12,11,86,48,38,93,1.86,1
847,1938,169,156,2,2,45,180,15.0,7.0,31,15,5,11,44,40,4,50,1.61,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,1
848,1938,205,166,1,0,45,220,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,17.0,6.0,26,13,4,9,43,29,14,43,1.65,0
849,1938,159,64,0,4,45,66,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,6.0,14.0,62,26,20,16,79,56,23,98,1.58,2
850,1938,181,231,3,2,14,194,30.0,8.0,23,4,7,12,25,41,-16,19,0.83,53.0,1.0,5,1,3,1,4,4,0,6,1.2,0
851,1938,169,99,2,3,45,259,15.0,7.0,31,15,5,11,44,40,4,50,1.61,0.0,0.0,0,0,0,0,0,0,0,0,0,2
852,1938,63,154,7,0,14,66,6.0,14.0,62,26,20,16,79,56,23,98,1.58,39.0,3.0,13,3,5,5,13,23,-10,14,1.08,0
853,1938,205,101,0,2,45,108,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,3.0,18.0,83,45,21,17,128,77,51,156,1.88,2
854,1938,54,169,6,2,45,57,0.0,0.0,0,0,0,0,0,0,0,0,0,24.0,7.0,21,8,5,8,30,32,-2,29,1.38,0
855,1938,101,72,1,0,45,108,3.0,18.0,83,45,21,17,128,77,51,156,1.88,7.0,14.0,59,28,12,19,106,71,35,96,1.63,0
856,1938,181,93,3,1,45,194,30.0,8.0,23,4,7,12,25,41,-16,19,0.83,16.0,9.0,32,15,3,14,87,57,30,48,1.5,0
857,1939,57,131,3,1,45,61,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
858,1939,8,28,5,1,36,28,4.0,16.0,77,42,14,21,131,84,47,140,1.82,1.0,20.0,104,70,17,17,221,102,119,227,2.18,0
859,1939,41,162,1,5,23,178,20.0,9.0,33,11,7,15,40,49,-9,40,1.21,22.0,8.0,27,7,10,10,30,38,-8,31,1.15,2
860,1939,60,163,2,5,23,178,40.0,3.0,10,4,1,5,10,11,-1,13,1.3,37.0,4.0,15,4,3,8,19,31,-12,15,1,2
861,1939,8,28,2,3,36,28,4.0,16.0,77,42,14,21,131,84,47,140,1.82,1.0,20.0,104,70,17,17,221,102,119,227,2.18,2
862,1939,60,223,0,6,23,178,40.0,3.0,10,4,1,5,10,11,-1,13,1.3,9.0,12.0,51,20,12,19,80,71,9,72,1.41,2
863,1939,71,165,4,0,45,74,7.0,14.0,59,28,12,19,106,71,35,96,1.63,15.0,7.0,31,15,5,11,44,40,4,50,1.61,0
864,1939,167,42,3,1,23,178,37.0,4.0,15,4,3,8,19,31,-12,15,1,20.0,9.0,33,11,7,15,40,49,-9,40,1.21,0
865,1939,77,19,4,1,45,19,2.0,18.0,106,66,20,20,224,121,103,218,2.06,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,0
866,1939,41,223,2,3,23,178,20.0,9.0,33,11,7,15,40,49,-9,40,1.21,9.0,12.0,51,20,12,19,80,71,9,72,1.41,2
867,1939,166,163,0,3,23,178,22.0,8.0,27,7,10,10,30,38,-8,31,1.15,37.0,4.0,15,4,3,8,19,31,-12,15,1,2
868,1939,41,61,4,1,23,178,20.0,9.0,33,11,7,15,40,49,-9,40,1.21,40.0,3.0,10,4,1,5,10,11,-1,13,1.3,0
869,1939,166,223,1,3,23,178,22.0,8.0,27,7,10,10,30,38,-8,31,1.15,9.0,12.0,51,20,12,19,80,71,9,72,1.41,2
870,1939,60,162,1,3,23,178,40.0,3.0,10,4,1,5,10,11,-1,13,1.3,22.0,8.0,27,7,10,10,30,38,-8,31,1.15,2
871,1939,225,163,1,2,23,178,9.0,12.0,51,20,12,19,80,71,9,72,1.41,37.0,4.0,15,4,3,8,19,31,-12,15,1,2
872,1939,205,166,4,2,45,181,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,17.0,6.0,26,13,4,9,43,29,14,43,1.65,0
873,1939,41,162,4,1,45,44,20.0,9.0,33,11,7,15,40,49,-9,40,1.21,22.0,8.0,27,7,10,10,30,38,-8,31,1.15,0
874,1939,77,236,3,2,45,82,2.0,18.0,106,66,20,20,224,121,103,218,2.06,0.0,0.0,0,0,0,0,0,0,0,0,0,0
875,1939,148,93,3,2,45,156,8.0,10.0,50,27,12,11,86,48,38,93,1.86,16.0,9.0,32,15,3,14,87,57,30,48,1.5,0
876,1939,90,160,1,0,45,96,75.0,1.0,3,0,0,3,2,14,-12,0,0,79.0,1.0,–,–,–,–,–,–,–,–,–,0
877,1939,232,154,3,1,14,249,53.0,1.0,5,1,3,1,4,4,0,6,1.2,39.0,3.0,13,3,5,5,13,23,-10,14,1.08,0
878,1939,71,93,2,2,45,74,7.0,14.0,59,28,12,19,106,71,35,96,1.63,16.0,9.0,32,15,3,14,87,57,30,48,1.5,1
879,1939,148,19,4,5,45,19,8.0,10.0,50,27,12,11,86,48,38,93,1.86,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,2
880,1939,90,160,1,1,45,96,75.0,1.0,3,0,0,3,2,14,-12,0,0,79.0,1.0,–,–,–,–,–,–,–,–,–,1
881,1939,99,93,2,2,45,259,0.0,0.0,0,0,0,0,0,0,0,0,0,16.0,9.0,32,15,3,14,87,57,30,48,1.5,1
882,1939,90,160,3,0,45,96,75.0,1.0,3,0,0,3,2,14,-12,0,0,79.0,1.0,–,–,–,–,–,–,–,–,–,0
883,1939,101,78,3,2,45,108,3.0,18.0,83,45,21,17,128,77,51,156,1.88,2.0,18.0,106,66,20,20,224,121,103,218,2.06,0
884,1939,123,78,2,1,45,129,0.0,0.0,0,0,0,0,0,0,0,0,0,2.0,18.0,106,66,20,20,224,121,103,218,2.06,0
885,1939,93,202,1,3,45,220,16.0,9.0,32,15,3,14,87,57,30,48,1.5,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,2
886,1939,181,64,1,2,14,194,30.0,8.0,23,4,7,12,25,41,-16,19,0.83,6.0,14.0,62,26,20,16,79,56,23,98,1.58,2
887,1939,148,19,3,2,45,156,8.0,10.0,50,27,12,11,86,48,38,93,1.86,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,0
888,1939,236,169,0,1,45,186,0.0,0.0,0,0,0,0,0,0,0,0,0,24.0,7.0,21,8,5,8,30,32,-2,29,1.38,2
889,1939,205,146,2,1,45,220,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,8.0,10.0,50,27,12,11,86,48,38,93,1.86,0
890,1939,101,64,2,2,45,108,3.0,18.0,83,45,21,17,128,77,51,156,1.88,6.0,14.0,62,26,20,16,79,56,23,98,1.58,1
891,1939,19,202,1,2,45,19,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,2
892,1939,71,19,3,1,45,19,7.0,14.0,59,28,12,19,106,71,35,96,1.63,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,0
893,1939,99,93,2,2,45,99,0.0,0.0,0,0,0,0,0,0,0,0,0,16.0,9.0,32,15,3,14,87,57,30,48,1.5,1
894,1939,173,115,4,0,45,186,24.0,7.0,21,8,5,8,30,32,-2,29,1.38,0.0,0.0,0,0,0,0,0,0,0,0,0,0
895,1939,236,64,2,1,45,254,0.0,0.0,0,0,0,0,0,0,0,0,0,6.0,14.0,62,26,20,16,79,56,23,98,1.58,0
896,1939,71,231,2,1,45,74,7.0,14.0,59,28,12,19,106,71,35,96,1.63,53.0,1.0,5,1,3,1,4,4,0,6,1.2,0
897,1939,77,99,1,1,45,82,2.0,18.0,106,66,20,20,224,121,103,218,2.06,0.0,0.0,0,0,0,0,0,0,0,0,0,1
898,1939,30,115,3,0,45,32,33.0,7.0,26,3,8,15,22,53,-31,17,0.65,0.0,0.0,0,0,0,0,0,0,0,0,0,0
899,1939,173,64,0,2,45,186,24.0,7.0,21,8,5,8,30,32,-2,29,1.38,6.0,14.0,62,26,20,16,79,56,23,98,1.58,2
900,1939,19,165,3,3,45,180,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,15.0,7.0,31,15,5,11,44,40,4,50,1.61,1
901,1939,159,201,2,3,45,219,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,10.0,11.0,46,16,13,17,74,69,5,61,1.33,2
902,1939,205,165,1,1,45,180,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,15.0,7.0,31,15,5,11,44,40,4,50,1.61,1
903,1939,101,236,2,1,45,254,3.0,18.0,83,45,21,17,128,77,51,156,1.88,0.0,0.0,0,0,0,0,0,0,0,0,0,0
904,1939,101,93,3,1,45,99,3.0,18.0,83,45,21,17,128,77,51,156,1.88,16.0,9.0,32,15,3,14,87,57,30,48,1.5,0
905,1939,70,201,1,5,67,219,0.0,0.0,0,0,0,0,0,0,0,0,0,10.0,11.0,46,16,13,17,74,69,5,61,1.33,2
906,1939,173,101,0,1,45,186,24.0,7.0,21,8,5,8,30,32,-2,29,1.38,3.0,18.0,83,45,21,17,128,77,51,156,1.88,2
907,1939,204,121,7,0,45,219,10.0,11.0,46,16,13,17,74,69,5,61,1.33,0.0,0.0,0,0,0,0,0,0,0,0,0,0
908,1939,159,201,1,0,45,59,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,10.0,11.0,46,16,13,17,74,69,5,61,1.33,0
909,1939,55,71,5,0,45,59,25.0,4.0,16,8,2,6,27,24,3,26,1.63,0.0,0.0,0,0,0,0,0,0,0,0,0,0
910,1939,159,56,3,6,45,59,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,25.0,4.0,16,8,2,6,27,24,3,26,1.63,2
911,1939,77,156,4,0,45,169,2.0,18.0,106,66,20,20,224,121,103,218,2.06,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,0
912,1939,55,78,0,2,45,59,25.0,4.0,16,8,2,6,27,24,3,26,1.63,2.0,18.0,106,66,20,20,224,121,103,218,2.06,2
913,1939,77,67,2,0,45,69,2.0,18.0,106,66,20,20,224,121,103,218,2.06,0.0,0.0,0,0,0,0,0,0,0,0,0,0
914,1939,70,101,2,3,45,73,0.0,0.0,0,0,0,0,0,0,0,0,0,3.0,18.0,83,45,21,17,128,77,51,156,1.88,2
915,1939,66,115,3,3,45,122,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
916,1939,66,71,2,4,45,73,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
917,1939,164,51,0,4,45,175,79.0,1.0,–,–,–,–,–,–,–,–,–,55.0,1.0,3,1,1,1,5,12,-7,4,1.33,2
918,1939,166,8,0,1,27,177,22.0,8.0,27,7,10,10,30,38,-8,31,1.15,4.0,16.0,77,42,14,21,131,84,47,140,1.82,2
919,1939,166,8,2,2,27,177,22.0,8.0,27,7,10,10,30,38,-8,31,1.15,4.0,16.0,77,42,14,21,131,84,47,140,1.82,1
920,1939,236,55,3,7,45,24,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
921,1939,122,67,1,0,45,69,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
922,1939,169,93,4,2,45,180,15.0,7.0,31,15,5,11,44,40,4,50,1.61,16.0,9.0,32,15,3,14,87,57,30,48,1.5,0
923,1939,188,78,2,0,45,202,56.0,1.0,4,1,1,2,5,7,-2,4,1,2.0,18.0,106,66,20,20,224,121,103,218,2.06,0
924,1939,42,104,0,3,45,140,74.0,1.0,3,0,0,3,0,9,-9,0,0,35.0,5.0,17,4,4,9,14,22,-8,16,0.94,2
925,1939,70,156,1,2,67,73,0.0,0.0,0,0,0,0,0,0,0,0,0,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,2
926,1939,132,104,0,6,45,140,0.0,0.0,0,0,0,0,0,0,0,0,0,35.0,5.0,17,4,4,9,14,22,-8,16,0.94,2
927,1939,55,71,8,1,67,59,25.0,4.0,16,8,2,6,27,24,3,26,1.63,0.0,0.0,0,0,0,0,0,0,0,0,0,0
928,1939,159,201,2,3,67,169,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,10.0,11.0,46,16,13,17,74,69,5,61,1.33,2
929,1939,116,71,3,0,45,73,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
930,1939,77,93,1,5,45,99,2.0,18.0,106,66,20,20,224,121,103,218,2.06,16.0,9.0,32,15,3,14,87,57,30,48,1.5,2
931,1939,204,56,4,1,67,219,10.0,11.0,46,16,13,17,74,69,5,61,1.33,25.0,4.0,16,8,2,6,27,24,3,26,1.63,0
932,1939,77,236,5,1,45,254,2.0,18.0,106,66,20,20,224,121,103,218,2.06,0.0,0.0,0,0,0,0,0,0,0,0,0,0
933,1939,77,31,2,1,45,32,2.0,18.0,106,66,20,20,224,121,103,218,2.06,33.0,7.0,26,3,8,15,22,53,-31,17,0.65,0
934,1939,54,78,5,5,45,24,0.0,0.0,0,0,0,0,0,0,0,0,0,2.0,18.0,106,66,20,20,224,121,103,218,2.06,1
935,1939,159,56,1,4,67,59,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,25.0,4.0,16,8,2,6,27,24,3,26,1.63,2
936,1939,54,78,4,4,45,82,0.0,0.0,0,0,0,0,0,0,0,0,0,2.0,18.0,106,66,20,20,224,121,103,218,2.06,1
937,1939,205,101,3,1,45,220,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,3.0,18.0,83,45,21,17,128,77,51,156,1.88,0
938,1939,236,93,0,2,45,254,0.0,0.0,0,0,0,0,0,0,0,0,0,16.0,9.0,32,15,3,14,87,57,30,48,1.5,2
939,1939,101,78,2,5,45,82,3.0,18.0,83,45,21,17,128,77,51,156,1.88,2.0,18.0,106,66,20,20,224,121,103,218,2.06,2
940,1939,108,220,2,5,45,236,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
941,1939,188,78,1,3,45,82,56.0,1.0,4,1,1,2,5,7,-2,4,1,2.0,18.0,106,66,20,20,224,121,103,218,2.06,2
942,1940,71,166,3,2,45,74,7.0,14.0,59,28,12,19,106,71,35,96,1.63,17.0,6.0,26,13,4,9,43,29,14,43,1.65,0
943,1940,166,8,1,3,27,7,22.0,8.0,27,7,10,10,30,38,-8,31,1.15,4.0,16.0,77,42,14,21,131,84,47,140,1.82,2
944,1940,8,28,2,2,36,28,4.0,16.0,77,42,14,21,131,84,47,140,1.82,1.0,20.0,104,70,17,17,221,102,119,227,2.18,1
945,1940,108,220,3,6,45,115,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
946,1940,166,8,0,4,27,7,22.0,8.0,27,7,10,10,30,38,-8,31,1.15,4.0,16.0,77,42,14,21,131,84,47,140,1.82,2
947,1940,8,28,3,0,36,28,4.0,16.0,77,42,14,21,131,84,47,140,1.82,1.0,20.0,104,70,17,17,221,102,119,227,2.18,0
948,1940,8,42,4,1,45,7,4.0,16.0,77,42,14,21,131,84,47,140,1.82,20.0,9.0,33,11,7,15,40,49,-9,40,1.21,0
949,1940,205,101,1,1,45,108,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,3.0,18.0,83,45,21,17,128,77,51,156,1.88,1
950,1940,8,28,6,1,36,7,4.0,16.0,77,42,14,21,131,84,47,140,1.82,1.0,20.0,104,70,17,17,221,102,119,227,2.18,0
951,1940,8,42,3,2,45,7,4.0,16.0,77,42,14,21,131,84,47,140,1.82,20.0,9.0,33,11,7,15,40,49,-9,40,1.21,0
952,1940,8,28,2,3,36,7,4.0,16.0,77,42,14,21,131,84,47,140,1.82,1.0,20.0,104,70,17,17,221,102,119,227,2.18,2
953,1940,41,223,2,3,45,241,20.0,9.0,33,11,7,15,40,49,-9,40,1.21,9.0,12.0,51,20,12,19,80,71,9,72,1.41,2
954,1940,8,28,5,1,36,7,4.0,16.0,77,42,14,21,131,84,47,140,1.82,1.0,20.0,104,70,17,17,221,102,119,227,2.18,0
955,1940,148,19,1,7,45,19,8.0,10.0,50,27,12,11,86,48,38,93,1.86,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,2
956,1940,27,223,3,4,35,28,1.0,20.0,104,70,17,17,221,102,119,227,2.18,9.0,12.0,51,20,12,19,80,71,9,72,1.41,2
957,1940,27,223,1,1,35,28,1.0,20.0,104,70,17,17,221,102,119,227,2.18,9.0,12.0,51,20,12,19,80,71,9,72,1.41,1
958,1940,93,202,3,0,45,99,16.0,9.0,32,15,3,14,87,57,30,48,1.5,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,0
959,1940,148,122,4,5,45,156,8.0,10.0,50,27,12,11,86,48,38,93,1.86,0.0,0.0,0,0,0,0,0,0,0,0,0,2
960,1940,236,169,3,3,45,186,0.0,0.0,0,0,0,0,0,0,0,0,0,24.0,7.0,21,8,5,8,30,32,-2,29,1.38,1
961,1940,49,202,4,0,45,52,27.0,4.0,16,7,2,7,21,17,4,23,1.44,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,0
962,1940,77,93,2,2,45,82,2.0,18.0,106,66,20,20,224,121,103,218,2.06,16.0,9.0,32,15,3,14,87,57,30,48,1.5,1
963,1940,77,236,1,2,45,82,2.0,18.0,106,66,20,20,224,121,103,218,2.06,0.0,0.0,0,0,0,0,0,0,0,0,0,2
964,1940,173,101,1,2,45,108,24.0,7.0,21,8,5,8,30,32,-2,29,1.38,3.0,18.0,83,45,21,17,128,77,51,156,1.88,2
965,1940,148,19,4,2,45,156,8.0,10.0,50,27,12,11,86,48,38,93,1.86,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,0
966,1940,49,202,1,0,45,220,27.0,4.0,16,7,2,7,21,17,4,23,1.44,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,0
967,1940,100,116,5,1,45,174,64.0,1.0,3,0,2,1,1,3,-2,2,0.67,0.0,0.0,0,0,0,0,0,0,0,0,0,0
968,1940,93,50,1,0,45,99,16.0,9.0,32,15,3,14,87,57,30,48,1.5,27.0,4.0,16,7,2,7,21,17,4,23,1.44,0
969,1940,101,78,3,2,45,108,3.0,18.0,83,45,21,17,128,77,51,156,1.88,2.0,18.0,106,66,20,20,224,121,103,218,2.06,0
970,1940,173,93,0,2,45,99,24.0,7.0,21,8,5,8,30,32,-2,29,1.38,16.0,9.0,32,15,3,14,87,57,30,48,1.5,2
971,1940,30,184,1,4,45,32,33.0,7.0,26,3,8,15,22,53,-31,17,0.65,56.0,1.0,4,1,1,2,5,7,-2,4,1,2
972,1940,132,104,0,7,45,111,0.0,0.0,0,0,0,0,0,0,0,0,0,35.0,5.0,17,4,4,9,14,22,-8,16,0.94,2
973,1940,42,104,0,6,45,111,74.0,1.0,3,0,0,3,0,9,-9,0,0,35.0,5.0,17,4,4,9,14,22,-8,16,0.94,2
974,1940,104,164,1,0,45,111,35.0,5.0,17,4,4,9,14,22,-8,16,0.94,0.0,0.0,0,0,0,0,0,0,0,0,0,0
975,1940,77,169,9,3,45,82,2.0,18.0,106,66,20,20,224,121,103,218,2.06,24.0,7.0,21,8,5,8,30,32,-2,29,1.38,0
976,1940,66,115,2,1,45,69,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
977,1940,225,8,3,0,45,241,9.0,12.0,51,20,12,19,80,71,9,72,1.41,4.0,16.0,77,42,14,21,131,84,47,140,1.82,0
978,1940,122,67,2,0,45,209,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
979,1940,225,8,0,5,45,7,9.0,12.0,51,20,12,19,80,71,9,72,1.41,4.0,16.0,77,42,14,21,131,84,47,140,1.82,2
980,1940,70,201,2,3,45,73,0.0,0.0,0,0,0,0,0,0,0,0,0,10.0,11.0,46,16,13,17,74,69,5,61,1.33,2
981,1940,70,78,0,13,45,82,0.0,0.0,0,0,0,0,0,0,0,0,0,2.0,18.0,106,66,20,20,224,121,103,218,2.06,2
982,1940,122,115,0,1,12,209,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
